einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;45301;045;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;169;100;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;51101;045;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;169;2251;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;51401;045;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;169;818;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;51701;045;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;169;1794;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;51801;045;Mieten und Pachten;ja;169;2180;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;51901;045;Unterhaltung der Grundstücke und baulichen Anlagen;ja;169;1215;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;52501;045;Aus- und Fortbildung;ja;169;6551;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;52701;045;Dienstreisen;ja;169;230;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;53201;045;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;169;1273;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;53202;045;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);ja;169;1300;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;53999;045;Vermischte Verwaltungsausgaben;ja;170;50;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;54401;045;Forschung, Untersuchungen und Ähnliches;ja;170;0;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;68101;045;Schadenersatzleistungen an Dritte bei Ausbildung, Einsatz, Sprengversuchen, Erprobungen und sonstigem Dienstbetrieb;ja;170;432;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;68108;142;Studienbeihilfen für Nachwuchskräfte geringeren Umfangs;ja;170;0;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;68409;045;Mitgliedsbeiträge und sonstige Zuschüsse an Verbände, Vereine und ähnliche Institutionen geringeren Umfangs;ja;170;6;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;71101;045;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;170;729;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;81101;045;Erwerb von Fahrzeugen;ja;170;15756;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;81201;045;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;171;22454;;
06;Bundesministerium des Innern;A;;0629;Bundesanstalt Technisches Hilfswerk;81202;045;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;171;794;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0633;Bundesamt für Migration und Flüchtlinge;11101;219;Gebühren, sonstige Entgelte; ;173;362;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0633;Bundesamt für Migration und Flüchtlinge;11999;219;Vermischte Einnahmen; ;173;15;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0633;Bundesamt für Migration und Flüchtlinge;13201;219;Erlöse aus der Veräußerung von beweglichen Sachen; ;173;5;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0633;Bundesamt für Migration und Flüchtlinge;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;173;0;;
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0633;Bundesamt für Migration und Flüchtlinge;51802;219;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;173;49223;;
06;Bundesministerium des Innern;A;Besondere Finanzierungsausgaben;0633;Bundesamt für Migration und Flüchtlinge;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;173;0;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;42201;219;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;174;148851;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;42202;219;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;174;405;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;42203;219;Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst;ja;174;0;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;42709;219;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;174;64387;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;42801;219;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;174;105133;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;45301;219;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;174;1215;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;51101;219;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;174;56634;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;51401;219;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;174;1695;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;51701;219;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;174;43077;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;51801;219;Mieten und Pachten;ja;175;4785;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;51901;219;Unterhaltung der Grundstücke und baulichen Anlagen;ja;175;3928;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;52501;219;Aus- und Fortbildung;ja;175;6443;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;52701;219;Dienstreisen;ja;175;8909;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;53201;219;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;175;17642;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;53202;219;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);ja;175;64421;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;53999;219;Vermischte Verwaltungsausgaben;ja;175;1417;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;54401;219;Forschung, Untersuchungen und Ähnliches;ja;175;1713;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;63209;219;Erstattungen des Bundes für Verwaltungsleistungen der Länder geringeren Umfangs;ja;175;0;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;68108;219;Studienbeihilfen für Nachwuchskräfte geringeren Umfangs;ja;175;56;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;71101;219;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;175;24181;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;71201;219;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;175;0;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;81101;219;Erwerb von Fahrzeugen;ja;175;2539;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;81201;219;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;175;9656;;
06;Bundesministerium des Innern;A;;0633;Bundesamt für Migration und Flüchtlinge;81202;219;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;176;35637;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;11999;133;Vermischte Einnahmen; ;178;5;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;12401;133;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;178;680;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;13201;133;Erlöse aus der Veräußerung von beweglichen Sachen; ;178;0;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;26101;133;Erstattung von Verwaltungsausgaben für die Mitbenutzung der Hochschuleinrichtungen; ;178;1;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;27201;011;Zuschüsse der Europäischen Union zu den Kosten innenpolitischer Maßnahmen; ;179;0;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;179;0;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0634;Hochschule des Bundes für öffentliche Verwaltung;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;179;0;;
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0634;Hochschule des Bundes für öffentliche Verwaltung;51802;133;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;179;5343;;
06;Bundesministerium des Innern;A;Zuweisungen und Zuschüsse (ohne Investitionen);0634;Hochschule des Bundes für öffentliche Verwaltung;68501;133;Sonstige Zuschüsse für laufende Zwecke im Inland;nein;179;1;;
06;Bundesministerium des Innern;A;Besondere Finanzierungsausgaben;0634;Hochschule des Bundes für öffentliche Verwaltung;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;180;0;;
06;Bundesministerium des Innern;A;Besondere Finanzierungsausgaben;0634;Hochschule des Bundes für öffentliche Verwaltung;42211;133;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;nein;180;1;01;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
06;Bundesministerium des Innern;A;Besondere Finanzierungsausgaben;0634;Hochschule des Bundes für öffentliche Verwaltung;45919;133;Vermischte Personalausgaben;nein;180;0;01;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
06;Bundesministerium des Innern;A;Besondere Finanzierungsausgaben;0634;Hochschule des Bundes für öffentliche Verwaltung;54711;133;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;180;0;01;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;42201;133;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;180;5245;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;42202;133;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;180;0;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;42203;133;Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst;ja;180;3329;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;42709;133;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;180;339;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;42801;133;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;180;2979;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;45301;133;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;181;455;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;51101;133;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;181;985;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;51701;133;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;181;1929;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;51901;133;Unterhaltung der Grundstücke und baulichen Anlagen;ja;181;175;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;52501;133;Aus- und Fortbildung;ja;181;504;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;52701;133;Dienstreisen;ja;181;185;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;53201;133;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;181;185;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;53999;133;Vermischte Verwaltungsausgaben;ja;181;105;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;71101;133;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;182;0;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;81101;133;Erwerb von Fahrzeugen;ja;182;0;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;81201;133;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;182;600;;
06;Bundesministerium des Innern;A;;0634;Hochschule des Bundes für öffentliche Verwaltung;81202;133;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;182;458;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0635;Bundeszentrale für politische Bildung;11901;153;Einnahmen aus Veröffentlichungen; ;184;6;;
06;Bundesministerium des Innern;E;Verwaltungseinnahmen;0635;Bundeszentrale für politische Bildung;11999;153;Vermischte Einnahmen; ;184;10;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0635;Bundeszentrale für politische Bildung;27201;153;Zuschüsse der Europäischen Union zu Maßnahmen der politischen Bildungsarbeit; ;184;0;;
06;Bundesministerium des Innern;E;Übrige Einnahmen;0635;Bundeszentrale für politische Bildung;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;184;0;;
06;Bundesministerium des Innern;A;Sächliche Verwaltungsausgaben;0635;Bundeszentrale für politische Bildung;51802;153;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;184;981;;
06;Bundesministerium des Innern;A;Besondere Finanzierungsausgaben;0635;Bundeszentrale für politische Bildung;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;184;0;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;42201;153;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;185;2643;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;42709;153;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;185;467;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;42801;153;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;185;8771;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;45301;153;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;185;10;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;51101;153;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;185;406;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;51701;153;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;185;293;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;52701;153;Dienstreisen;ja;185;277;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;53201;153;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;185;460;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;53202;153;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);ja;185;22473;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;53999;153;Vermischte Verwaltungsausgaben;ja;186;128;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;68402;153;Zuschüsse für laufende Zwecke an soziale und ähnliche Einrichtungen, auch öffentliche Einrichtungen;ja;186;12506;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;71101;153;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;187;5;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;81101;153;Erwerb von Fahrzeugen;ja;187;0;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;81201;153;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;187;55;;
06;Bundesministerium des Innern;A;;0635;Bundeszentrale für politische Bildung;81202;153;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;187;400;;
07;Bundesministerium der Justiz und für Verbraucherschutz;E;Verwaltungseinnahmen;0701;Verbraucherpolitik;11999;059;Vermischte Einnahmen; ;6;0;;
07;Bundesministerium der Justiz und für Verbraucherschutz;E;Übrige Einnahmen;0701;Verbraucherpolitik;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;6;0;;
07;Bundesministerium der Justiz und für Verbraucherschutz;A;Sächliche Verwaltungsausgaben;0701;Verbraucherpolitik;54401;165;Forschung, Untersuchungen und Ähnliches;nein;6;1537;;
07;Bundesministerium der Justiz und für Verbraucherschutz;A;Zuweisungen und Zuschüsse (ohne Investitionen);0701;Verbraucherpolitik;68401;059;Zuschüsse an die Vertretung der Verbraucher;nein;7;11086;;
